kind,surrogate,buy_and_hold,best_return,best_excess,median_excess,n_beating
shuffle,184,8.907716463604856,21.22397783939483,1.2430978844653762,-0.6179678894629319,78
shuffle,185,8.907624419334224,24.59742415226455,1.5836086501535607,-0.22982643845430417,374
shuffle,186,8.906892470823006,7.028299224961312,-0.18962487494382096,-0.7416963615889615,0
shuffle,187,8.907267564817788,61.83404272961382,5.342217197479056,0.04550885175034336,732
shuffle,188,8.907739543854198,19.19725169317729,1.0385327655999705,-0.7166384472133525,10
shuffle,189,8.907928096208101,37.20311055902082,2.8558122533854147,-0.5507685444484253,279
shuffle,190,8.907950345952438,21.945517044715615,1.315869200342656,-0.8426034030271696,9
shuffle,191,8.907469192567854,6.808554826789345,-0.2118517176266388,-0.8494183539341751,0
shuffle,192,8.90748618821859,28.56819358890627,1.9844294533629587,-0.8164985669845006,53
shuffle,193,8.907543431429357,13.779245531849197,0.49171645162467903,-0.5591887172174019,63
shuffle,194,8.907399704884352,11.850940691822649,0.29710530256361123,-0.5574084460146327,13
shuffle,195,8.908128579609041,11.891049286912514,0.3010579327202447,-0.7614203204071653,8
shuffle,196,8.906849514490533,33.77303181991861,2.5099989930256688,-0.2357926966615318,488
shuffle,197,8.906973660986033,16.47232989371023,0.7636394818042975,-0.8464225371268908,21
shuffle,198,8.907917771281827,15.464682982437544,0.6617702490588435,-0.8169453760605225,42
shuffle,199,8.906957453179576,5.65655993668949,-0.3280924069626332,-0.9098275382537908,0
block,0,3.047988679007042,6.227410979611792,0.7854326068383797,-0.7597240792165694,12
block,1,5.0065474213828836,14.666753441918624,1.608279323017761,-0.7643840645681084,41
block,2,4.101579257214223,9.004185448536036,0.960997750723751,-0.4736667365352541,74
block,3,512.1760219881927,579.4464989118609,0.13108655518050671,-0.7616198601870707,1
