time,actual,B0 train mean,B1 climatology,B2 smart persistence,M ridge,M gbdt,M esn
2019-06-15 17:00:00+00:00,0.08225510183484387,0.10235762977579373,0.07759607799200528,0.09365238143965028,0.07389626714168937,0.07570770148838267,0.08281677997380474
2019-06-15 18:00:00+00:00,0.02656385619991522,0.10235762977579373,0.02391068946215611,0.04606143060880807,0.031214914167436006,0.022602847997473186,0.03251939323890854
2019-06-15 19:00:00+00:00,0.002099271310631598,0.10235762977579373,0.0018977064657313646,0.008834609971016483,0.005186316529184526,0.0017600981601847802,0.0025039978786897954
2019-06-15 20:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0029962198903307757,0.0,0.0
2019-06-15 21:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.003958831502120688,2.574538853699131e-05,0.0
2019-06-15 22:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007514759792909595,0.0,0.0
2019-06-15 23:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.007834493517873978,8.507500128505689e-06,0.0
2019-06-16 00:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.002539493651643479,0.00013138243103124104,0.0002139487686728253
2019-06-16 01:00:00+00:00,0.0,0.10235762977579373,0.0,0.0,0.0045703043466355925,0.00013138243103124104,0.0001561076783288956
2019-06-16 02:00:00+00:00,0.0001211118063825922,0.10235762977579373,6.915326248113003e-05,0.0,0.006616257240311577,0.0003007274342919532,1.0867175141759944e-05
2019-06-16 03:00:00+00:00,0.005328919480834056,0.10235762977579373,0.006532237989020911,0.0,0.009142820643866248,0.004798438668353628,0.0059586528138544925
2019-06-16 04:00:00+00:00,0.030177025090329223,0.10235762977579373,0.04177273610014252,0.07711655353858887,0.036858880288129434,0.0375603128421926,0.042994984740932614
2019-06-16 05:00:00+00:00,0.07732988837528512,0.10235762977579373,0.11080113646074806,0.07424438630791404,0.09137966482600574,0.07607732020575292,0.08791592785719675
2019-06-16 06:00:00+00:00,0.13909690963040713,0.10235762977579373,0.20087597823738265,0.13684170168806747,0.1475850246392118,0.14309528108543781,0.14215126362718558
